groupID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,normCount_Control,normCount_Experimental,normCount.Control_S1,normCount.Control_S2,normCount.Control_S3,normCount.Experimental_S4,normCount.Experimental_S5,normCount.Experimental_S6
B3GLCT,265.97205860659,0.339117314273048,0.309834921503932,1.09450965897253,0.27373151346741,0.982783504448174,233.983992479632,297.960124733549,229.968575277218,270.996758580017,200.986643581659,260.296393249931,331.493270660166,302.090710290549
B3GNT2,176.575709833321,-0.278249257866333,0.406576200947762,-0.684371729623405,0.493740462940703,0.994447194724684,193.544561261662,159.60685840498,218.175315006592,188.017130952803,174.441237825591,233.937264819558,115.111948932541,129.771361462841
B4GALT5,1332.906793689,-0.00969469549786931,0.144220294575697,-0.0672214373600578,0.946405419177033,0.998879356112684,1330.27160460619,1335.54198277181,1396.51857038003,1318.22066673613,1276.07557670242,1381.65764855871,1427.24245543575,1197.72584432098
B4GALT7,539.746350623765,-0.403825464637061,0.240549132420077,-1.67876500145447,0.0931978520343704,0.948038963233236,620.440144722508,459.052556525022,466.816552378969,651.232520618646,743.27136116991,534.870647732981,432.76264345525,409.524378386836
BABAM2,183.442496951272,0.0893278339317061,0.394235011316875,0.226585238163707,0.820746272009301,0.996294710336961,178.619015968011,188.265977934534,187.709392640806,109.239003458612,238.908651804614,176.825819887084,215.652765088811,172.319348827708
BACE1,286.136057796933,-0.115300971441098,0.306475850118569,-0.376215520395786,0.706756677973577,0.996294710336961,294.343294644737,277.928820949129,303.676451968634,370.782386739326,208.57104522625,309.71975905688,319.836364439149,204.230339351357
BACE2,858.420270962065,-0.369821992294113,0.176460397540662,-2.09577898184715,0.0361018016795899,0.785555962274654,970.00553246816,746.83500945597,958.202396988409,1068.23140882123,883.582791594842,764.41472448081,652.786748376943,823.303555510158
BACH1,143.899033758048,1.08369833017307,0.407222115536948,2.66119714236085,0.00778633530493508,0.596504608412017,88.9962582460752,198.801809270021,95.3288538542315,88.2315027934939,83.4284180905001,188.907087084338,96.8980329622024,310.600307763522
BAG2,92.562281716208,0.453167781030245,0.579781458644259,0.781618270597886,0.434438946147154,0.994447194724684,75.4299959614746,109.694567470941,39.3108675687552,109.239003458612,77.7401168570569,130.697345133932,139.882874652202,58.5034826266908
BAG3,1247.35977796243,0.0351030649066808,0.147631283307315,0.237775247361421,0.812055417881856,0.996294710336961,1231.78302236823,1262.93653355664,1224.53352476673,1179.57116234635,1291.2443799916,1298.18707519586,1282.25968431185,1208.3628411622
BAG4,126.538648103106,0.401446829044047,0.491352222907709,0.817024550470897,0.41391439822556,0.992443630108828,110.527035622217,142.550260583994,85.5011369620427,180.664505720011,65.4154641845967,126.304157062203,144.982771123897,156.363853565883
BAG5,197.279132318199,-0.101475420781878,0.352677585109455,-0.287728580058142,0.773554511003207,0.996294710336961,204.725869678914,189.832394957483,240.779063858626,193.269006119082,180.129539059034,225.150888676101,148.625554317965,195.720741878384
BAIAP2L1,17.1414322677751,1.43110342848865,1.2819438140992,1.1163542526193,0.264270527365771,0.982783504448174,12.2549098510039,22.0279546845463,13.7588036490643,22.0578756983735,0.948050205573865,6.58978210759319,37.1563885794911,22.3376933665547
BAMBI,84.4543767301111,-0.357171239235985,0.587001924858991,-0.60846689612097,0.542877855216529,0.996294710336961,96.2356616510228,72.6730918091993,110.070429192515,43.0653763634911,135.571179397063,62.6029300221353,57.5559744662706,97.860370939192
BARD1,91.8631706072817,0.0994541172303714,0.668208876997726,0.148836869209551,0.881682357221259,0.996577394764533,90.3621004267405,93.364240787823,105.15657074642,29.4105009311646,136.519229602637,36.2438015917625,89.6124665740669,154.236454197639
BASP1,5368.06853834757,0.0434053805124885,0.0953570989208822,0.455187720722313,0.648974193738949,0.996294710336961,5299.46165776746,5436.67541892769,5602.78140023684,4776.05527621449,5519.54829685104,5369.57412067052,5211.36563743334,5729.08649867922
BAZ1B,152.626113376683,0.169308987350632,0.447084548108134,0.378695680866345,0.704913861070929,0.996294710336961,143.496089465753,161.756137287613,189.674936019244,107.1382533921,133.675078985915,238.330452891287,99.0837028786431,147.85425609291
BAZ2A,231.149027760545,-0.182879072558028,0.321700993755576,-0.568475311260546,0.56971226522698,0.996294710336961,249.009146536927,213.288908984164,196.554337843776,230.032132283038,320.440969483966,217.462809550575,217.109878366438,205.294039035479
BAZ2B,87.8620806633726,-0.176557705618513,0.555904770591223,-0.317604228203939,0.750785166451362,0.996294710336961,86.4862876135677,89.2378737131774,84.5183652728238,82.9796276272145,91.9608699406649,102.141622667694,132.597308264066,32.9746902077712
BBIP1,94.8119637782407,-0.234601119007729,0.494732358585966,-0.474198048573699,0.635358684814807,0.996294710336961,97.8917140954413,91.73221346104,91.3977670973559,100.836003192565,101.441371996404,97.7484345959657,32.7850487466098,144.663157040545
BBOF1,23.8742828954185,-0.767985155419184,3.07382458798799,-0.249846773436697,0.802705846556656,0.996294710336961,20.6323096302836,27.1162561605534,0,51.4683766295381,10.4285522613125,23.0642373765762,58.2845311050842,0
BBS10,46.1747401569648,0.96232803138939,0.734120347726748,1.3108586819168,0.18990551241543,0.98168489642748,37.8187703333552,54.5307099805743,16.707118716721,19.9571256318617,76.792066651483,73.5859002014573,37.8849452183047,52.1212845219609
BBS12,41.0149755608313,-0.354168864027571,0.765946667774088,-0.462393635129739,0.643799062854929,0.996294710336961,46.9146605032159,35.1152906184467,47.1730410825063,26.259375831397,67.3115645957444,28.5557224662372,34.2421620242369,42.5479873648661
BBS2,183.938178353856,0.589005551922503,0.382729370501578,1.53896094033911,0.123813832190807,0.974401534329554,148.060060760304,219.816295947407,106.139342435639,180.664505720011,157.376334125262,205.381542353321,194.524622563218,259.542722925683
BBS4,44.1845583353655,-1.03972968380882,0.764676951555852,-1.35969795047873,0.173925526972008,0.98168489642748,58.0781206503749,30.2909960203562,37.3453241903175,91.3826278932616,45.5064098675455,21.965940358644,44.4419549676267,24.465092734798
BBS5,100.068559285798,1.00197548927187,0.565207893757323,1.77275565387288,0.0762692046257457,0.926371049184813,68.9998204474899,131.137298124106,25.5520639196909,91.3826278932616,90.0647695295172,150.466691456711,135.511534819321,107.433668096287
BBS7,30.3623039629366,2.72397289786616,0.997560377176725,2.73063461639836,0.00632125111847571,0.560424063446575,15.8812403469851,44.8433675788881,3.93108675687552,1.05037503325588,42.6622592508239,34.0472075558982,45.1705116064402,55.3123835743259
BBX,356.005726205414,-0.259405313793603,0.264853751272346,-0.979428505533454,0.327368298168326,0.986152964913951,387.436248366313,324.575204044516,302.693680279415,386.538012238164,473.077052581358,329.48910537966,185.781942897456,458.454563856432
BCAR1,1758.89133307661,-0.186130013200072,0.138950417636046,-1.33954266828908,0.180394073654418,0.98168489642748,1874.30330763248,1643.47935852073,1662.84969815835,2073.44031564711,1886.61990909199,1689.18081357972,1602.096048751,1639.16121323147
BCAR3,374.566264119356,0.0258598597534135,0.285250306083915,0.0906567292019172,0.927765354083393,0.997480238800445,372.78443222118,376.348096017531,285.003789873476,399.142512637235,434.20699415283,479.955796836371,221.48121819932,427.607273016904
BCAS2,354.027477801949,-0.202153596835055,0.290563779412225,-0.695728824989774,0.486598670188798,0.994447194724684,369.839119572309,338.215836031588,278.124388048943,456.913139466308,374.479831201677,281.164036590643,461.176352368978,272.307119135143
BCAS4,61.9534119854061,1.91600467294162,0.681660904680226,2.81078856039197,0.00494202511423047,0.526861971967634,27.7941543771316,96.1126695936806,34.3970091226608,35.7127511306999,13.2727028780341,50.5216628248811,102.726486072711,135.08985988345
BCAT1,2750.4105684362,0.0477378141175778,0.108132220129364,0.441476315389314,0.658868204315639,0.996294710336961,2701.69110001283,2799.13003685956,2744.88132798834,2782.44346309483,2577.74850895534,2668.86175357524,2891.64129945099,2836.88705755245
BCDIN3D,48.3525707819143,0.204453845962134,0.701516228018865,0.291445639881385,0.770710513146005,0.996294710336961,40.8222018552499,55.8829397085787,38.3280958795364,46.2165014632587,37.9220082229546,39.5386926455591,17.4853593315252,110.624767148652
BCKDK,688.101210110227,-0.319872816263066,0.210650526513783,-1.51849996084456,0.128888409369856,0.974401534329554,763.954880154407,612.247540066047,754.768657320101,810.88952567354,726.20645746958,739.153893068369,552.974488859486,544.614238270286
BCL10,709.237117367153,-0.0463432549072359,0.200104397849185,-0.231595384236202,0.81685229290089,0.996294710336961,731.14843261071,687.325802123597,540.524429070385,754.169273877722,898.751594884024,682.042448135895,623.6444828244,756.290475410494
BCL2L13,704.539222474538,-0.21400440517976,0.240592157737565,-0.889490360750631,0.373739601376601,0.992443630108828,753.720360401665,655.35808454741,970.978428948255,553.547642525849,736.635009730893,744.645378158031,662.986541320332,558.442334163867
BCL2L2-PABPN1,1146.39005241123,0.347825000147228,0.157039355594046,2.2148906484714,0.0267675711394129,0.722700907616249,1017.52092422228,1275.25918060019,836.338707525268,1028.31715755751,1187.90690758405,1219.10968990474,1272.78844800728,1333.87940388855
BCL6B,550.106287174852,-0.197352492421984,0.281319940731842,-0.701523297312587,0.482976500673853,0.994447194724684,588.21246794406,512.000106405643,621.111707586333,819.292525939587,324.233170306262,699.61520042281,517.275213557622,319.109905236495
BCL7A,21.4222183451317,0.0915221059078159,1.31273132870459,0.0697188403343208,0.944417445851543,0.998879356112684,22.0167859030212,20.8276507872423,0,35.7127511306999,30.3376065783637,20.8676433407118,18.2139159703388,23.4013930506763
BCLAF1,376.291855619365,-0.21798075060695,0.291285073523003,-0.748341643361744,0.454254112201479,0.994447194724684,404.786579032291,347.797132206439,473.695954203501,284.651634012344,456.012148881029,315.211244146541,368.649659239657,359.530493233118
BCLAF3,23.3751575256424,0.884414355754187,1.21074359914767,0.730472047406893,0.465101693068917,0.994447194724684,20.3885656669402,26.3617493843446,53.0696712178196,5.2518751662794,2.84415061672159,4.39318807172879,8.74267966576262,65.9493804155424
BCORL1,35.1272710847408,-0.432382742713615,0.884507580466485,-0.488840064531248,0.6249549309886,0.996294710336961,40.0072824802998,30.2472596891817,56.0179862854762,14.7052504655823,49.298610689841,39.5386926455591,32.0564921077963,19.1465943141897
BCR,869.222163466819,-0.273773369485264,0.193287745561371,-1.41640313869944,0.156657505494011,0.974401534329554,953.23946381192,785.204863121718,767.544689279946,1088.18853445309,1003.98516770272,822.624466431217,778.827046891687,754.163076042251
BDH2,165.426533741485,-0.175699684754999,0.406832544405022,-0.43187224613988,0.665834267289112,0.996294710336961,178.707786605201,152.145280877768,110.070429192515,198.520881285361,227.532049337728,174.62922585122,143.52565784627,138.280958935815
BDNF,362.142697858649,0.348918918194944,0.28175700653416,1.23836820417327,0.21557956468905,0.98168489642748,318.036340223778,406.249055493519,363.625525010986,309.860634810485,280.622860849864,512.904707374337,368.649659239657,337.192799866564
BECN1,1188.46615200366,0.191042439781832,0.158967077513551,1.20177361734254,0.229451249800214,0.98168489642748,1112.80274069195,1264.12956331538,1155.7395065214,1121.80053551728,1060.86818003715,1144.42549268535,1199.20422748711,1448.75896977369
BET1,196.976450377333,-0.184852466921904,0.429760431429523,-0.430129098453817,0.667101734070821,0.996294710336961,213.008763717845,180.944137036822,89.4322237189182,279.399758846064,270.194308588551,181.219007958813,118.026175487795,243.587227663858
BET1L,288.477138307334,0.278864517258614,0.326813169708274,0.85328420977508,0.393501714391557,0.992443630108828,258.172496060778,318.78178055389,287.952104941132,255.241133081179,231.324250160023,213.069621478846,402.891821263894,340.383898918929
BGN,8272.26243658725,-0.161473807314392,0.0868454831330138,-1.85932303545455,0.0629813637554024,0.891663350651627,8737.45913941153,7807.06573376297,9181.05312068279,9426.06554843827,7605.25874911354,8694.11919395128,7320.53710679857,7406.54090053906
BHLHE40,37.3786970577378,-0.463811158376247,0.810611506380865,-0.572174407500115,0.567203823911777,0.996294710336961,41.972291395719,32.7851027197567,48.1558127717252,29.4105009311646,48.3505604842671,17.5727522869152,50.9989647169486,29.7835911554062
BHLHE41,11.3934667136078,1.76896803076381,1.83337703983033,0.964868650764558,0.334610605162207,0.986152964913951,10.4257208314098,12.3612125958059,18.6726620951587,12.6045003990706,0,0,21.128142525593,15.9554952618248
BICD1,63.8636507426911,0.036919886197118,0.633507419380162,0.0582785379739377,0.953526762669754,0.998879356112684,62.9676050252039,64.7596964601783,44.2247260148497,93.4833779597733,51.1947111009887,73.5859002014573,45.1705116064402,75.5226775726373
BICD2,174.663611419994,-0.535450600138576,0.376182046119346,-1.42338159319996,0.154625565461593,0.974401534329554,203.788168511065,145.539054328924,170.019502234866,228.981757249782,212.363246048546,144.97520636705,179.953489786947,111.688466832773
BICRAL,47.7536849649791,-0.333640056325379,0.832653621083232,-0.400694896265909,0.688644768855494,0.996294710336961,53.9905827928842,41.5167871370739,51.1041278393818,18.9067505986058,91.9608699406649,63.7012270400675,48.0847381616944,12.7643962094598
BID,574.43471269939,0.0657174800994426,0.244290945726884,0.269013163397855,0.787919553019595,0.996294710336961,551.337791837321,597.53163356146,492.368616298659,635.476895119808,526.167864093495,701.811794458675,683.386127207112,407.396979018593
BIN3,120.428031433172,0.25280718689769,0.482777654839355,0.523651383537649,0.600521035646615,0.996294710336961,108.943336319724,131.91272654662,80.5872785159483,123.944253924194,122.298476519029,79.0773852911183,174.125036676439,142.535757672301
BIRC5,242.797588200204,-0.261032839244593,0.321655811091807,-0.81152844202802,0.41706226624052,0.992443630108828,270.182267794743,215.412908605666,196.554337843776,230.032132283038,383.960333257415,180.120710940881,154.454007428473,311.664007447644
BIRC6,101.169150215567,-0.423688016083958,0.556088694662424,-0.76190726434595,0.446115354067993,0.994447194724684,109.282200856512,93.0560995746217,102.208255678764,146.002129622567,79.6362172682046,123.009266008406,125.311741875931,30.8472908395279
BIVM,287.878362100322,0.22934800188094,0.311511600652696,0.736242250370123,0.461583284037401,0.994447194724684,261.312047332664,314.444676867981,286.969333251913,264.694508380482,232.272300365597,383.305659258337,338.778837048302,221.249534297304
BLCAP,1345.91148996623,-0.133741640784676,0.151485110513278,-0.882869876329884,0.377306581010035,0.992443630108828,1395.90508177674,1295.91789815572,1435.82943794879,1427.45967019474,1324.42613718669,1408.01677698908,1419.2283324088,1060.50858506929
BLM,23.6281414960502,-4.2754027075415,1.43878674131893,-2.97153329590893,0.00296316741772227,0.417941295326918,37.6617998944847,9.59448309761572,4.91385844609441,38.8638762304676,69.2076650068921,1.0982970179322,27.685152274915,0
BLMH,587.419673431961,-0.0247184702125888,0.252786626185461,-0.0977839317909707,0.922103866803746,0.996577394764533,588.96335747791,585.875989386012,550.352145962573,741.564773478651,474.973152992506,743.547081140098,572.645518107452,441.435368910485
BLOC1S2,614.112866444827,0.0565495455181046,0.215333533562777,0.262613744280653,0.792848305397932,0.996294710336961,605.342841882614,622.88289100704,604.404588869612,545.144642259802,666.479294518427,738.055596050437,474.290371867622,656.302705103059
BLOC1S5,139.98944623219,-0.447750407243102,0.417886781786822,-1.07146343640875,0.283961102609392,0.982783504448174,156.368850264134,123.610042200246,146.432981693613,139.699879423032,182.973689675756,121.910968990474,173.396480037625,75.5226775726373
BLOC1S6,962.500195562957,0.0221507658944926,0.171527415464712,0.129138341147859,0.897248184148843,0.996577394764533,947.343334639409,977.657056486505,942.478049960907,852.904527003775,1046.64742695355,855.573376969183,1170.06196193456,907.335830555769
BLTP3B,43.7204570667865,-0.925627565543824,0.759100487747013,-1.21937422052126,0.222702189895177,0.98168489642748,56.0680428389311,31.372871294642,47.1730410825063,74.5766273611675,46.4544600731194,41.7352866814235,36.4278319406776,15.9554952618248
BLZF1,169.116829820775,-0.250113480373709,0.411740339584172,-0.607454398629742,0.543549396750937,0.996294710336961,181.28973015539,156.943929486159,193.60602277612,179.614130686756,170.649037003296,209.77473042505,163.196687094236,97.860370939192
BMAL2,157.020993539879,-0.112464635605899,0.410185467001974,-0.274179961635153,0.783946326575664,0.996294710336961,161.159610313054,152.882376766703,181.812762505493,118.692378757914,182.973689675756,124.107563026338,193.067509285591,141.47205798818
BMI1,63.8290978809842,1.12147478096742,0.70353338887788,1.59406049335646,0.11092248640353,0.968371142498555,43.7536588341181,83.9045369278503,53.0696712178196,63.0225019953528,15.1688032891818,37.3420986096947,61.1987576603384,153.172754513518
BMP1,103.722605094319,-0.908547984606459,0.501585573404374,-1.81135190639543,0.0700863955776746,0.904997639926701,135.308935709398,72.1362744792402,155.277926896583,130.246504123729,120.402376107881,102.141622667694,56.8274178274571,57.4397829425692
BMP2,271.186089618907,0.310752372795676,0.33834393126199,0.918451150096293,0.35838272236824,0.992443630108828,239.83852588818,302.533653349634,298.76259352254,173.31188048722,247.441103654779,241.625343945084,362.821206129149,303.154409974671
BMP2K,65.4350437205425,0.155518316967553,0.636464565378186,0.244347172532918,0.80696195202869,0.996294710336961,63.700200819403,67.169886621682,90.4149954081371,79.8285025274469,20.857104522625,97.7484345959657,75.0413337977959,28.7198914712846
BMP4,13955.6785738475,-0.172546107596574,0.0793373551404903,-2.17484068243806,0.0296420572778078,0.735915380143775,14745.7930061201,13165.564141575,17083.5202736918,14274.5967019474,12879.262042721,12465.6711535305,14294.2812535219,12736.7400176727
BMP6,1575.68418593531,0.0738488515913934,0.142581805660716,0.517940218593685,0.604499979994045,0.996294710336961,1544.40583568497,1606.96253618564,1412.24291740753,1532.49717352033,1688.47741612705,1456.3418457781,1398.82874652202,1965.71701625681
BMPR1A,12.2007722666092,0.339692559759845,1.80443366077281,0.188254390917514,0.85067723682384,0.996294710336961,13.4416392431034,10.959905290115,24.569292230472,15.7556254988382,0,30.7523165021016,0,2.1273993682433
BMPR2,2688.52880890316,-0.0248654000290111,0.114687288939677,-0.216810426498875,0.828356086055648,0.996294710336961,2716.12611283741,2660.93150496891,2818.58920467975,2548.20983067877,2781.57930315372,2495.33082474195,2627.17523956167,2860.28845060312
BMS1,866.14837109793,-0.152641514156646,0.197506955986286,-0.772841206500315,0.439616363284399,0.994447194724684,910.125143569956,822.171598625903,911.029355905903,1051.42540828914,767.92066651483,989.565613156911,778.098490252873,698.850692467925
BNC2,288.407810108418,-0.0599810650023139,0.334892717901507,-0.179105312824253,0.857855010432965,0.996294710336961,303.574091648505,273.241528568331,347.901177983484,405.44476283677,157.376334125262,209.77473042505,269.565956361014,340.383898918929
BNIP2,943.26721708863,0.428365585786244,0.173841494287154,2.46411587488233,0.0137351699245209,0.62676812170277,803.816201311173,1082.71823286609,833.390392457611,705.852022347952,872.206189127956,1021.41622667694,1146.01959285372,1080.7188790676
BNIP3,584.615234339198,0.167224871313535,0.237970660666479,0.702712136215413,0.482235162889115,0.994447194724684,548.112302983492,621.118165694905,486.471986163346,557.749142658872,600.115780128256,447.006886298405,752.599007894399,663.748602891911
BNIP3L,1554.62182729515,-0.17156440287479,0.156373424498438,-1.0971455247276,0.272577782122289,0.982783504448174,1651.89917374784,1457.34448084246,1604.86616849443,2018.8208139178,1332.01053883128,1628.77447759345,1209.4040204305,1533.85494450342
BOD1L1,30.4056034050165,0.0483374701537707,0.864540198051105,0.0559111887020821,0.955412557478839,0.998879356112684,26.8038667054358,34.0073401045972,17.6898904059399,21.0075006651176,41.7142090452501,25.2608314124406,6.55700974932197,70.204179152029
BOP1,731.589075117855,-0.07894320053518,0.199564791244864,-0.395576795098678,0.692417258465772,0.996294710336961,750.952669397253,712.225480838457,732.164908468066,837.148901504937,683.544198218756,624.931003203421,753.327564533213,758.417874778738
BORCS7,329.778716675886,-0.00523804696620176,0.290370696699106,-0.0180391720850181,0.985607603683694,0.998987745956335,331.588185376521,327.96924797525,329.228515888325,292.004259245135,373.531780996103,396.485223473524,302.351005107624,285.071515344603
BPGM,1119.46967009669,0.270506892124356,0.173037538099001,1.5632844473873,0.117985704777392,0.974401534329554,1019.09485419458,1219.8444859988,1093.82489010061,827.695526205634,1135.76414627749,1189.45567042057,1176.61897168389,1293.45881589193
BPHL,57.5312063494856,-0.164180579483194,0.666193909472581,-0.246445632643466,0.805337285514347,0.996294710336961,62.5024973077544,52.5599153912168,39.3108675687552,42.0150013302352,106.181623024273,62.6029300221353,68.4843240484739,26.5924921030413
BPNT1,261.804140947384,-0.592550284400704,0.38597577824208,-1.53520069860203,0.124734536797206,0.974401534329554,315.14765842474,208.460623470027,247.658465683158,360.278636406767,337.505873184296,108.731404775288,241.152247447286,275.498218187508
BPNT2,1775.26437097189,-0.218899872196892,0.148219478938853,-1.47686305311596,0.139712350552763,0.974401534329554,1876.9372464718,1673.59149547199,2210.25352905326,1654.34067737801,1766.21753298411,1462.93162788569,2132.48528180727,1425.35757672301
BPTF,396.384798262487,-0.0366796646011667,0.34895269769004,-0.105113572251984,0.916285689866653,0.996577394764533,395.06626524402,397.703331280955,422.591826364119,383.386887138396,379.220082229546,608.456547934438,384.677905293555,199.975540614871
BRAP,80.817929179294,0.4060511630532,0.590263776578969,0.687914758053725,0.491506462394285,0.994447194724684,72.3163450305223,89.3195133280656,34.3970091226608,73.5262523279116,109.025773640994,51.6199598428133,68.4843240484739,147.85425609291
BRAT1,64.4630097344653,-0.612016136181979,0.686865711789432,-0.891027351747617,0.372914496833374,0.992443630108828,71.9510591892,56.9749602797305,47.1730410825063,135.498379290009,33.1817571950853,53.8165538786777,96.8980329622024,20.2102939983114
BRCA1,121.628268250188,0.487317748428273,0.554422136877773,0.878965171146668,0.379420160490561,0.992443630108828,101.258670580138,141.997865920238,80.5872785159483,81.9292525939587,141.259480630506,45.0301777352201,205.452972145422,175.510447880073
BRCC3,128.483098470849,-1.03189847011705,0.469327440294468,-2.19867491546971,0.0279010458347427,0.726566203087928,173.744251829896,83.2219451118028,119.898146084703,149.153254722335,252.181354682648,120.812671972542,32.0564921077963,96.7966712550703
BRD10,67.6273999033556,0.0542315770804311,0.618219345815844,0.0877222258531289,0.930097454043591,0.997480238800445,66.2639692464956,68.9908305602155,76.6561917590727,56.7202517958175,65.4154641845967,41.7352866814235,80.1412302694907,85.0959747297321
BRD3,806.129462197855,-0.257245641351429,0.177965150769063,-1.44548323219328,0.1483221995193,0.974401534329554,877.057412270373,735.201512125336,937.564191514813,928.531529398198,765.076515898109,769.906209570471,733.656535285247,702.04179152029
BRD3OS,248.80021777319,0.250797600446429,0.362721268156758,0.691433402074569,0.489293219301747,0.994447194724684,226.130844467918,271.469591078462,295.814278454883,151.254004788847,231.324250160023,321.801026254134,270.294512999828,222.313233981425
BRD4,1052.71099598618,0.0605012696281739,0.156930815339713,0.385528294727871,0.699846047359641,0.996294710336961,1034.20199698267,1071.21999498969,1022.08255678764,1036.72015782355,1043.80327633683,1090.60893880667,927.452601209652,1195.59844495274
BRD7,342.62590737093,0.0442345867752968,0.287108996027555,0.154068968187439,0.877555355898116,0.996577394764533,338.173034362492,347.078780379368,387.212045552239,288.853134145367,338.45392338987,423.942648921829,279.03719266559,338.256499550685
BRF2,98.6059313035417,0.199686240914293,0.688219208160579,0.290149182915134,0.771702110793958,0.996294710336961,92.6573889704338,104.55447363665,77.6389634482916,80.8788775607028,119.454325902307,211.971324460914,77.2270037142365,24.465092734798
BRI3,3275.0521764876,-0.0520855278491924,0.100352356665553,-0.519026454184621,0.603742293625744,0.996294710336961,3320.52213643242,3229.58221654278,3561.56460172923,3403.21510774905,2996.78669981899,3097.1975905688,3503.62887605437,3087.92018300515
BRI3BP,101.210535876733,-0.347041628022549,0.515302258525737,-0.673471971606381,0.500647074349062,0.994447194724684,117.309681609377,85.1113901440886,103.191027367983,61.9721269620969,186.765890498051,68.0944151117963,80.8697869083043,106.369968412165
BRK1,2725.02409370338,-0.0883382411647336,0.111115104761752,-0.795015595351725,0.426604430422803,0.994447194724684,2805.8257125179,2644.22247488885,3079.02370232275,2685.80896003529,2652.64447519567,2732.56298061531,2634.4608059498,2565.64363810142
BRMS1L,39.1965002969249,0.887125871456461,0.867576707179543,1.02253306723791,0.306528670305793,0.986152964913951,28.9932282943286,49.3997722995212,27.5176072981287,55.6698767625617,3.79220082229546,63.7012270400675,70.6699939649145,13.8280958935815
BROX,337.852047697586,-0.193038693276822,0.315631968088489,-0.611594238840542,0.540806250737963,0.996294710336961,363.403503933298,312.300591461875,227.020260209562,462.165014632587,401.025236957745,308.621462038948,292.151212164234,336.129100182442
BRPF1,154.221272381398,0.152912315762996,0.459839215665256,0.332534308849183,0.739485837496341,0.996294710336961,146.605134588863,161.837410173933,151.346840139708,129.196129090473,159.272434536409,258.099799214067,111.469165738473,115.94326556926
BRWD1,26.9140180457535,0.677258940127719,1.20826181404357,0.560523333813888,0.575122528429506,0.996294710336961,33.2080631337544,20.6199729577526,48.1558127717252,51.4683766295381,0,27.457425448305,26.9565956361014,7.44589778885156
BRWD3,56.4145189889525,-0.165267719494478,0.884113521548073,-0.186930428577878,0.851715181135362,0.996294710336961,56.7391538671849,56.0898841107201,83.5355935836049,4.20150013302352,82.4803678849262,73.5859002014573,13.8425761374575,80.8411759932455
BSDC1,612.606970781233,-0.0460947011275401,0.202099013144764,-0.228079793217606,0.819584208790071,0.996294710336961,629.055138012168,596.158803550297,525.782853732101,593.461893789572,767.92066651483,602.965062844777,579.202527856774,606.308819949341
BSG,2485.16660062938,-0.0525042897425339,0.131132731006258,-0.400390423806764,0.688868976379575,0.996294710336961,2531.99038431532,2438.34281694345,2945.36675258899,2203.68681977084,2446.91758058615,2393.18920207426,2397.6798983354,2524.15935042068
BST1,174.554192480716,0.302168541100691,0.383820015226086,0.787266242284683,0.431126026741022,0.994447194724684,154.016478403011,195.091906558421,126.777547909236,191.16825605257,144.103631247227,195.496869191931,230.223897865082,159.554952618248
BTAF1,48.7860953172709,-0.969143158772764,0.773440193367397,-1.25302921555359,0.210195074497395,0.98168489642748,65.2109202728018,32.3612703617401,73.7078766914161,93.4833779597733,28.4415061672159,63.7012270400675,15.2996894150846,18.0828946300681
BTBD1,82.4200633002287,-0.224361520265394,0.591954467677552,-0.379018205818506,0.704674344439635,0.996294710336961,82.3626594922285,82.4774671082289,87.4666803404804,61.9721269620969,97.6491711741081,96.6501375780335,123.12607195949,27.6561917871629
BTBD19,91.7376151432835,0.097639603433776,0.546676407959961,0.178605848015536,0.858247202277955,0.996294710336961,88.698860478193,94.7763698083739,109.087657503296,54.6195017293058,102.389422201977,73.5859002014573,71.3985506037281,139.344658619936
BTBD3,65.7884525847157,-1.41560504655884,0.613601387371568,-2.30704342541132,0.0210523993543882,0.714845395677829,92.894762996725,38.6821421727064,93.3633104757937,63.0225019953528,122.298476519029,29.6540194841694,61.9273142991519,24.465092734798
BTBD9,102.320618581373,-0.245634632924869,0.558643392970597,-0.439698448089938,0.660155526738795,0.996294710336961,110.944371879022,93.696865283723,70.7595616237594,150.203629755591,111.869924257716,49.4233658069489,111.469165738473,120.198064305747
BTD,117.969621441079,0.046516117391332,0.443935583029781,0.104781232164063,0.916549402623886,0.996577394764533,118.957082274622,116.982160607536,162.157328721115,130.246504123729,64.4674139790228,123.009266008406,77.9555603530501,149.981655461153
BTF3,4287.67712821465,-0.00660093892886316,0.0942699965218211,-0.070021631191375,0.944176442691632,0.998879356112684,4296.23820784879,4279.11604858051,4645.56177493765,4124.82275559584,4118.33009301287,4296.53793415076,4256.22788394877,4284.58232764201
BTF3L4,403.053643825075,-0.0482693891016154,0.245652363828558,-0.196494706378249,0.84422297560629,0.996294710336961,400.063450951589,406.043836698561,454.040520419123,428.553013568399,317.596818867245,392.092035401795,528.203563139825,297.835911554062
BTG1,1514.21601445317,-0.232379563848495,0.156372082167995,-1.48606810516754,0.137261107648724,0.974401534329554,1640.89213657377,1387.53989233257,2139.4939674295,1680.60005320941,1102.5823890824,1647.4455268983,1418.49977576999,1096.67437432942
BTG2,187.506908758291,-0.056271454024636,0.405818415751015,-0.138661657136725,0.889717518498813,0.996577394764533,188.964661690348,186.049155826234,201.468196289871,218.478006917223,146.947781863949,263.591284303728,182.867716342202,111.688466832773
