28277
ZNF524	ZNF524	MissingGeneType
TMEM174	TMEM174	MissingGeneType
KRTAP4-8	KRTAP4-8	MissingGeneType
ZNF672	ZNF672	MissingGeneType
ZZZ3	ZZZ3	MissingGeneType
PLEKHM2	PLEKHM2	MissingGeneType
MIR210	MIR210	MissingGeneType
ETNK1	ETNK1	MissingGeneType
PARL	PARL	MissingGeneType
BMF	BMF	MissingGeneType
SMG8	SMG8	MissingGeneType
MRM3	MRM3	MissingGeneType
ZNF181	ZNF181	MissingGeneType
MSH6	MSH6	MissingGeneType
SCN3A	SCN3A	MissingGeneType
PRSS8	PRSS8	MissingGeneType
TMEM95	TMEM95	MissingGeneType
MTRNR2L9	MTRNR2L9	MissingGeneType
CCDC33	CCDC33	MissingGeneType
PRORP	PRORP	MissingGeneType
DNAAF3	DNAAF3	MissingGeneType
TLCD1	TLCD1	MissingGeneType
ZMYND19	ZMYND19	MissingGeneType
LETM2	LETM2	MissingGeneType
RN7SK	RN7SK	MissingGeneType
CYSTM1	CYSTM1	MissingGeneType
PLAAT1	PLAAT1	MissingGeneType
RANBP6	RANBP6	MissingGeneType
RAD54B	RAD54B	MissingGeneType
MAX	MAX	MissingGeneType
CCT2	CCT2	MissingGeneType
POTEJ	POTEJ	MissingGeneType
NXNL1	NXNL1	MissingGeneType
ARL11	ARL11	MissingGeneType
ACYP2	ACYP2	MissingGeneType
BPIFB6	BPIFB6	MissingGeneType
FAM174A	FAM174A	MissingGeneType
SMIM27	SMIM27	MissingGeneType
CD8B2	CD8B2	MissingGeneType
GHRHR	GHRHR	MissingGeneType
DEFB107B	DEFB107B	MissingGeneType
ADAD1	ADAD1	MissingGeneType
FGD3	FGD3	MissingGeneType
TGIF2	TGIF2	MissingGeneType
LENG9	LENG9	MissingGeneType
USP17L25	USP17L25	MissingGeneType
HNMT	HNMT	MissingGeneType
CRYGD	CRYGD	MissingGeneType
SETSIP	SETSIP	MissingGeneType
CAMK2B	CAMK2B	MissingGeneType
ZPR1	ZPR1	MissingGeneType
GK5	GK5	MissingGeneType
ZNF69	ZNF69	MissingGeneType
NLRC5	NLRC5	MissingGeneType
ROR1-AS1	ROR1-AS1	MissingGeneType
KANSL1L-AS1	KANSL1L-AS1	MissingGeneType
CTNNA2-AS1	CTNNA2-AS1	MissingGeneType
TTC13	TTC13	MissingGeneType
SORCS3	SORCS3	MissingGeneType
RPS6KA2	RPS6KA2	MissingGeneType
ZDHHC3	ZDHHC3	MissingGeneType
SHC2	SHC2	MissingGeneType
GSX2	GSX2	MissingGeneType
UFL1	UFL1	MissingGeneType
DCBLD1	DCBLD1	MissingGeneType
PCDHGC3	PCDHGC3	MissingGeneType
NOL10	NOL10	MissingGeneType
TAZ	TAZ	MissingGeneType
SMPD2	SMPD2	MissingGeneType
SLC7A4	SLC7A4	MissingGeneType
CGNL1	CGNL1	MissingGeneType
LYRM9	LYRM9	MissingGeneType
ADAMTS16	ADAMTS16	MissingGeneType
GPR137C	GPR137C	MissingGeneType
TPMT	TPMT	MissingGeneType
PGGHG	PGGHG	MissingGeneType
DEDD	DEDD	MissingGeneType
GPT2	GPT2	MissingGeneType
LOC101929372	LOC101929372	MissingGeneType
USP17L26	USP17L26	MissingGeneType
C5orf34	C5orf34	MissingGeneType
GLB1L	GLB1L	MissingGeneType
SEC22A	SEC22A	MissingGeneType
BRINP3	BRINP3	MissingGeneType
MFSD2B	MFSD2B	MissingGeneType
RGS9	RGS9	MissingGeneType
ABLIM3	ABLIM3	MissingGeneType
MAP3K3	MAP3K3	MissingGeneType
ZIC2	ZIC2	MissingGeneType
ROCK1P1	ROCK1P1	MissingGeneType
MIR8078	MIR8078	MissingGeneType
UBOX5	UBOX5	MissingGeneType
DHX15	DHX15	MissingGeneType
LINC01925	LINC01925	MissingGeneType
SIM2	SIM2	MissingGeneType
KIAA0895L	KIAA0895L	MissingGeneType
JPH4	JPH4	MissingGeneType
COL6A5	COL6A5	MissingGeneType
XYLB	XYLB	MissingGeneType
LINC01904	LINC01904	MissingGeneType
LINC00470	LINC00470	MissingGeneType
SEC14L2	SEC14L2	MissingGeneType
CBX3P2	CBX3P2	MissingGeneType
MED29	MED29	MissingGeneType
PHLDA2	PHLDA2	MissingGeneType
TPR	TPR	MissingGeneType
LOC727896	LOC727896	MissingGeneType
ZNF391	ZNF391	MissingGeneType
PCDHB7	PCDHB7	MissingGeneType
PCDHB6	PCDHB6	MissingGeneType
ELAVL3	ELAVL3	MissingGeneType
NAT8L	NAT8L	MissingGeneType
TRIML1	TRIML1	MissingGeneType
NEGR1	NEGR1	MissingGeneType
ELAC2	ELAC2	MissingGeneType
LINC01895	LINC01895	MissingGeneType
TCIRG1	TCIRG1	MissingGeneType
DLX5	DLX5	MissingGeneType
GXYLT1	GXYLT1	MissingGeneType
DLGAP1-AS1	DLGAP1-AS1	MissingGeneType
DLGAP1-AS3	DLGAP1-AS3	MissingGeneType
MIR6718	MIR6718	MissingGeneType
DLGAP1-AS4	DLGAP1-AS4	MissingGeneType
DLGAP1-AS5	DLGAP1-AS5	MissingGeneType
LINC01892	LINC01892	MissingGeneType
AKAIN1	AKAIN1	MissingGeneType
NKX1-2	NKX1-2	MissingGeneType
LINC00667	LINC00667	MissingGeneType
STPG4	STPG4	MissingGeneType
RAB40A	RAB40A	MissingGeneType
MIR3976HG	MIR3976HG	MissingGeneType
MIR3976	MIR3976	MissingGeneType
PDE6G	PDE6G	MissingGeneType
PSPC1	PSPC1	MissingGeneType
LOC105373311	LOC105373311	MissingGeneType
L3MBTL4-AS1	L3MBTL4-AS1	MissingGeneType
MIR4317	MIR4317	MissingGeneType
LINC01387	LINC01387	MissingGeneType
BCAR4	BCAR4	MissingGeneType
WT1-AS	WT1-AS	MissingGeneType
OBP2B	OBP2B	MissingGeneType
KBTBD8	KBTBD8	MissingGeneType
UTS2R	UTS2R	MissingGeneType
LOC101927188	LOC101927188	MissingGeneType
LOC100192426	LOC100192426	MissingGeneType
GACAT2	GACAT2	MissingGeneType
NDUFV2-AS1	NDUFV2-AS1	MissingGeneType
RNF215	RNF215	MissingGeneType
MKKS	MKKS	MissingGeneType
PPP4R1-AS1	PPP4R1-AS1	MissingGeneType
OPA3	OPA3	MissingGeneType
H2AB1	H2AB1	MissingGeneType
NUP188	NUP188	MissingGeneType
GPIHBP1	GPIHBP1	MissingGeneType
LINC01254	LINC01254	MissingGeneType
CHAMP1	CHAMP1	MissingGeneType
LINC01887	LINC01887	MissingGeneType
LOC101927410	LOC101927410	MissingGeneType
WNT11	WNT11	MissingGeneType
WNT7A	WNT7A	MissingGeneType
VIPR1	VIPR1	MissingGeneType
MIR6788	MIR6788	MissingGeneType
LINC01928	LINC01928	MissingGeneType
LINC01255	LINC01255	MissingGeneType
MIR7153	MIR7153	MissingGeneType
VCX3A	VCX3A	MissingGeneType
PTPN3	PTPN3	MissingGeneType
GABRB2	GABRB2	MissingGeneType
ZSCAN12	ZSCAN12	MissingGeneType
GCC2	GCC2	MissingGeneType
C18orf61	C18orf61	MissingGeneType
GIMAP1-GIMAP5	GIMAP1-GIMAP5	MissingGeneType
CERS1	CERS1	MissingGeneType
LOC105371998	LOC105371998	MissingGeneType
ZBTB34	ZBTB34	MissingGeneType
SNHG16	SNHG16	MissingGeneType
LINC01882	LINC01882	MissingGeneType
CCS	CCS	MissingGeneType
MRPS31	MRPS31	MissingGeneType
C18orf15	C18orf15	MissingGeneType
LDLRAD4-AS1	LDLRAD4-AS1	MissingGeneType
MIR5190	MIR5190	MissingGeneType
MIR4526	MIR4526	MissingGeneType
FAM76B	FAM76B	MissingGeneType
ZC3H11A	ZC3H11A	MissingGeneType
TMPPE	TMPPE	MissingGeneType
TCEAL1	TCEAL1	MissingGeneType
CHRDL2	CHRDL2	MissingGeneType
ANKRD20A5P	ANKRD20A5P	MissingGeneType
CYP4F35P	CYP4F35P	MissingGeneType
CXADRP3	CXADRP3	MissingGeneType
POTEC	POTEC	MissingGeneType
PDE6B	PDE6B	MissingGeneType
MIR3156-2	MIR3156-2	MissingGeneType
LINC01443	LINC01443	MissingGeneType
LINC01444	LINC01444	MissingGeneType
LOC644669	LOC644669	MissingGeneType
BTBD18	BTBD18	MissingGeneType
NWD2	NWD2	MissingGeneType
ZNF814	ZNF814	MissingGeneType
MIR133A1HG	MIR133A1HG	MissingGeneType
MIR1-2	MIR1-2	MissingGeneType
GATA6-AS1	GATA6-AS1	MissingGeneType
LOC101927571	LOC101927571	MissingGeneType
MIR4741	MIR4741	MissingGeneType
SENP3	SENP3	MissingGeneType
C11orf58	C11orf58	MissingGeneType
NFS1	NFS1	MissingGeneType
BTBD19	BTBD19	MissingGeneType
PHF7	PHF7	MissingGeneType
SLC9A1	SLC9A1	MissingGeneType
TMEM241	TMEM241	MissingGeneType
IRX4	IRX4	MissingGeneType
PTPN1	PTPN1	MissingGeneType
KRT85	KRT85	MissingGeneType
C4orf19	C4orf19	MissingGeneType
TTC39C-AS1	TTC39C-AS1	MissingGeneType
RGPD3	RGPD3	MissingGeneType
PCDHB8	PCDHB8	MissingGeneType
PCDHB9	PCDHB9	MissingGeneType
MSC	MSC	MissingGeneType
LINC01915	LINC01915	MissingGeneType
LOC105372028	LOC105372028	MissingGeneType
LINC01894	LINC01894	MissingGeneType
SLC39A9	SLC39A9	MissingGeneType
C1orf131	C1orf131	MissingGeneType
RRM2B	RRM2B	MissingGeneType
MYDGF	MYDGF	MissingGeneType
LINC01543	LINC01543	MissingGeneType
CCDC141	CCDC141	MissingGeneType
SPPL2A	SPPL2A	MissingGeneType
MIR8057	MIR8057	MissingGeneType
RNF146	RNF146	MissingGeneType
AQP4-AS1	AQP4-AS1	MissingGeneType
LOC105372038	LOC105372038	MissingGeneType
MIR302F	MIR302F	MissingGeneType
DSCAS	DSCAS	MissingGeneType
DSG1-AS1	DSG1-AS1	MissingGeneType
MAN2C1	MAN2C1	MissingGeneType
MON2	MON2	MissingGeneType
RAB11FIP3	RAB11FIP3	MissingGeneType
DSG2-AS1	DSG2-AS1	MissingGeneType
OR8U1	OR8U1	MissingGeneType
WBP11P1	WBP11P1	MissingGeneType
SPTA1	SPTA1	MissingGeneType
NAP1L6P	NAP1L6P	MissingGeneType
MIR22	MIR22	MissingGeneType
MIR21	MIR21	MissingGeneType
MIR28	MIR28	MissingGeneType
MIR708	MIR708	MissingGeneType
ABCA10	ABCA10	MissingGeneType
ANKRD61	ANKRD61	MissingGeneType
RAB3IL1	RAB3IL1	MissingGeneType
SDK2	SDK2	MissingGeneType
DDX60	DDX60	MissingGeneType
MYO1F	MYO1F	MissingGeneType
KRTAP9-3	KRTAP9-3	MissingGeneType
ZNF271P	ZNF271P	MissingGeneType
LPAR5	LPAR5	MissingGeneType
SLC18B1	SLC18B1	MissingGeneType
MIR3975	MIR3975	MissingGeneType
MIR187	MIR187	MissingGeneType
MIR3929	MIR3929	MissingGeneType
C18orf21	C18orf21	MissingGeneType
RXYLT1	RXYLT1	MissingGeneType
SNX2	SNX2	MissingGeneType
POU2AF1	POU2AF1	MissingGeneType
MLF2	MLF2	MissingGeneType
LOC101927809	LOC101927809	MissingGeneType
GRINA	GRINA	MissingGeneType
SLC36A1	SLC36A1	MissingGeneType
LOC105372071	LOC105372071	MissingGeneType
PCDHGB5	PCDHGB5	MissingGeneType
LOC105372069	LOC105372069	MissingGeneType
AGO3	AGO3	MissingGeneType
TAF1L	TAF1L	MissingGeneType
FAM3D	FAM3D	MissingGeneType
CANT1	CANT1	MissingGeneType
PHB2	PHB2	MissingGeneType
FBXW10	FBXW10	MissingGeneType
MINPP1	MINPP1	MissingGeneType
PRKCSH	PRKCSH	MissingGeneType
IDH2	IDH2	MissingGeneType
RANBP10	RANBP10	MissingGeneType
PDZRN3	PDZRN3	MissingGeneType
KIF21B	KIF21B	MissingGeneType
MTG1	MTG1	MissingGeneType
SNTN	SNTN	MissingGeneType
MINK1	MINK1	MissingGeneType
DPP3	DPP3	MissingGeneType
LOC105372068	LOC105372068	MissingGeneType
SNORA111	SNORA111	MissingGeneType
MIR4318	MIR4318	MissingGeneType
MIR924HG	MIR924HG	MissingGeneType
MIR5583-2	MIR5583-2	MissingGeneType
MIR5583-1	MIR5583-1	MissingGeneType
LINC01902	LINC01902	MissingGeneType
LINC01477	LINC01477	MissingGeneType
KC6	KC6	MissingGeneType
LINC00907	LINC00907	MissingGeneType
TIMD4	TIMD4	MissingGeneType
LINC01478	LINC01478	MissingGeneType
LINC01601	LINC01601	MissingGeneType
TAS2R5	TAS2R5	MissingGeneType
SLC14A2-AS1	SLC14A2-AS1	MissingGeneType
IQSEC1	IQSEC1	MissingGeneType
PCNX2	PCNX2	MissingGeneType
TSSK4	TSSK4	MissingGeneType
DYNAP	DYNAP	MissingGeneType
CYLC2	CYLC2	MissingGeneType
RGS10	RGS10	MissingGeneType
RIOK1	RIOK1	MissingGeneType
FA2H	FA2H	MissingGeneType
GPRASP1	GPRASP1	MissingGeneType
ANXA4	ANXA4	MissingGeneType
MAPK10-AS1	MAPK10-AS1	MissingGeneType
C18orf25	C18orf25	MissingGeneType
THAP6	THAP6	MissingGeneType
RNF165	RNF165	MissingGeneType
ASF1A	ASF1A	MissingGeneType
ETFDH	ETFDH	MissingGeneType
KCNE2	KCNE2	MissingGeneType
TXLNB	TXLNB	MissingGeneType
ALS2CL	ALS2CL	MissingGeneType
CCRL2	CCRL2	MissingGeneType
MGME1	MGME1	MissingGeneType
TMEM150B	TMEM150B	MissingGeneType
LINC00993	LINC00993	MissingGeneType
KCNAB2	KCNAB2	MissingGeneType
CSPG5	CSPG5	MissingGeneType
BRINP1	BRINP1	MissingGeneType
CRYGA	CRYGA	MissingGeneType
SLC19A2	SLC19A2	MissingGeneType
C15orf41	C15orf41	MissingGeneType
CDK17	CDK17	MissingGeneType
FMNL1	FMNL1	MissingGeneType
KATNAL2	KATNAL2	MissingGeneType
MITD1	MITD1	MissingGeneType
RIMBP3	RIMBP3	MissingGeneType
PIK3R6	PIK3R6	MissingGeneType
MIR4527HG	MIR4527HG	MissingGeneType
MIR4527	MIR4527	MissingGeneType
MIR4743	MIR4743	MissingGeneType
TMEM108	TMEM108	MissingGeneType
LOC100129878	LOC100129878	MissingGeneType
MIR4744	MIR4744	MissingGeneType
MIR1539	MIR1539	MissingGeneType
SNORD58C	SNORD58C	MissingGeneType
SNORD58A	SNORD58A	MissingGeneType
SNORD58B	SNORD58B	MissingGeneType
ZNF839	ZNF839	MissingGeneType
SCARNA17	SCARNA17	MissingGeneType
SNHG22	SNHG22	MissingGeneType
MIR4320	MIR4320	MissingGeneType
DNAJC5	DNAJC5	MissingGeneType
TSPAN3	TSPAN3	MissingGeneType
TBC1D10C	TBC1D10C	MissingGeneType
C1GALT1C1	C1GALT1C1	MissingGeneType
CD86	CD86	MissingGeneType
DDX56	DDX56	MissingGeneType
TNFAIP8L1	TNFAIP8L1	MissingGeneType
KIF5C	KIF5C	MissingGeneType
ZNF136	ZNF136	MissingGeneType
CTSV	CTSV	MissingGeneType
CHCHD2	CHCHD2	MissingGeneType
MAATS1	MAATS1	MissingGeneType
LRRC38	LRRC38	MissingGeneType
LRRC26	LRRC26	MissingGeneType
LINC01630	LINC01630	MissingGeneType
MIR4528	MIR4528	MissingGeneType
LINC01919	LINC01919	MissingGeneType
LINC01917	LINC01917	MissingGeneType
SNORA37	SNORA37	MissingGeneType
CDC25A	CDC25A	MissingGeneType
NAA30	NAA30	MissingGeneType
PNLIPRP3	PNLIPRP3	MissingGeneType
LINC02740	LINC02740	MissingGeneType
LINC01929	LINC01929	MissingGeneType
DNAH12	DNAH12	MissingGeneType
UBXN6	UBXN6	MissingGeneType
TCF4-AS1	TCF4-AS1	MissingGeneType
MIR4529	MIR4529	MissingGeneType
LINC01415	LINC01415	MissingGeneType
LINC01416	LINC01416	MissingGeneType
LOC642484	LOC642484	MissingGeneType
LINC01905	LINC01905	MissingGeneType
LINC01539	LINC01539	MissingGeneType
PSMB9	PSMB9	MissingGeneType
DDI2	DDI2	MissingGeneType
LINC02565	LINC02565	MissingGeneType
C20orf204	C20orf204	MissingGeneType
ELK3	ELK3	MissingGeneType
CHRNB3	CHRNB3	MissingGeneType
CHRM3	CHRM3	MissingGeneType
ECM2	ECM2	MissingGeneType
MIR3591	MIR3591	MissingGeneType
SNORA108	SNORA108	MissingGeneType
C17orf75	C17orf75	MissingGeneType
SETBP1	SETBP1	MissingGeneType
LINC01926	LINC01926	MissingGeneType
ATP2B4	ATP2B4	MissingGeneType
SLA	SLA	MissingGeneType
OACYLP	OACYLP	MissingGeneType
TMPRSS11E	TMPRSS11E	MissingGeneType
KIF25	KIF25	MissingGeneType
ZFP2	ZFP2	MissingGeneType
LINC01544	LINC01544	MissingGeneType
ZNF597	ZNF597	MissingGeneType
RGL4	RGL4	MissingGeneType
LPCAT4	LPCAT4	MissingGeneType
FSTL1	FSTL1	MissingGeneType
COPS2	COPS2	MissingGeneType
IREB2	IREB2	MissingGeneType
TMEM88	TMEM88	MissingGeneType
DAB1	DAB1	MissingGeneType
KDM5C	KDM5C	MissingGeneType
UNC45B	UNC45B	MissingGeneType
PTPRN2	PTPRN2	MissingGeneType
BAZ1A	BAZ1A	MissingGeneType
ACSL5	ACSL5	MissingGeneType
WFDC13	WFDC13	MissingGeneType
CBWD2	CBWD2	MissingGeneType
TPRG1	TPRG1	MissingGeneType
ZNF621	ZNF621	MissingGeneType
PIDD1	PIDD1	MissingGeneType
PEA15	PEA15	MissingGeneType
TPD52	TPD52	MissingGeneType
MUC3A	MUC3A	MissingGeneType
IL36G	IL36G	MissingGeneType
PNMA6E	PNMA6E	MissingGeneType
DCD	DCD	MissingGeneType
LINC00305	LINC00305	MissingGeneType
LINC01924	LINC01924	MissingGeneType
LINC01538	LINC01538	MissingGeneType
LMAN1L	LMAN1L	MissingGeneType
MIR5011	MIR5011	MissingGeneType
LOC643542	LOC643542	MissingGeneType
LINC01903	LINC01903	MissingGeneType
SNX12	SNX12	MissingGeneType
LOC105372179	LOC105372179	MissingGeneType
OTOP3	OTOP3	MissingGeneType
CXXC1	CXXC1	MissingGeneType
LINC01909	LINC01909	MissingGeneType
LIVAR	LIVAR	MissingGeneType
LINC01910	LINC01910	MissingGeneType
RARA	RARA	MissingGeneType
LINC01541	LINC01541	MissingGeneType
LINC01899	LINC01899	MissingGeneType
MAGEB1	MAGEB1	MissingGeneType
MIR548AV	MIR548AV	MissingGeneType
LOC100505797	LOC100505797	MissingGeneType
LINC02582	LINC02582	MissingGeneType
TMA16	TMA16	MissingGeneType
FBXL17	FBXL17	MissingGeneType
LINC01922	LINC01922	MissingGeneType
CBWD6	CBWD6	MissingGeneType
MRPL24	MRPL24	MissingGeneType
GTPBP1	GTPBP1	MissingGeneType
ECHS1	ECHS1	MissingGeneType
RBMXL3	RBMXL3	MissingGeneType
LINC01898	LINC01898	MissingGeneType
LOC339298	LOC339298	MissingGeneType
LINC01893	LINC01893	MissingGeneType
LOC101927989	LOC101927989	MissingGeneType
LINC00908	LINC00908	MissingGeneType
LINC00683	LINC00683	MissingGeneType
LINC01927	LINC01927	MissingGeneType
LINC01879	LINC01879	MissingGeneType
ZNF236-DT	ZNF236-DT	MissingGeneType
ASPSCR1	ASPSCR1	MissingGeneType
LINC01029	LINC01029	MissingGeneType
GPRIN3	GPRIN3	MissingGeneType
BCLAF3	BCLAF3	MissingGeneType
SNRNP40	SNRNP40	MissingGeneType
TRIO	TRIO	MissingGeneType
RAB3GAP2	RAB3GAP2	MissingGeneType
ZNHIT3	ZNHIT3	MissingGeneType
MED1	MED1	MissingGeneType
LOC284240	LOC284240	MissingGeneType
LOC284241	LOC284241	MissingGeneType
LTA	LTA	MissingGeneType
CYTH2	CYTH2	MissingGeneType
CAV1	CAV1	MissingGeneType
FAM184B	FAM184B	MissingGeneType
RBFADN	RBFADN	MissingGeneType
PARD6G-AS1	PARD6G-AS1	MissingGeneType
ATP5F1B	ATP5F1B	MissingGeneType
KLF4	KLF4	MissingGeneType
PRF1	PRF1	MissingGeneType
WASH5P	WASH5P	MissingGeneType
LINC01002	LINC01002	MissingGeneType
GPM6B	GPM6B	MissingGeneType
CCDC47	CCDC47	MissingGeneType
AICDA	AICDA	MissingGeneType
GJD2	GJD2	MissingGeneType
GUCA2B	GUCA2B	MissingGeneType
ZDHHC22	ZDHHC22	MissingGeneType
WFIKKN2	WFIKKN2	MissingGeneType
SYNE4	SYNE4	MissingGeneType
MIR4745	MIR4745	MissingGeneType
PLPPR3	PLPPR3	MissingGeneType
MIR3187	MIR3187	MissingGeneType
RPS17	RPS17	MissingGeneType
NR2F6	NR2F6	MissingGeneType
CDK5R1	CDK5R1	MissingGeneType
KAT2B	KAT2B	MissingGeneType
HADHA	HADHA	MissingGeneType
MAPKAP1	MAPKAP1	MissingGeneType
MUC15	MUC15	MissingGeneType
CIRBP-AS1	CIRBP-AS1	MissingGeneType
DTWD2	DTWD2	MissingGeneType
C3orf33	C3orf33	MissingGeneType
RNF149	RNF149	MissingGeneType
SLC25A41	SLC25A41	MissingGeneType
RTTN	RTTN	MissingGeneType
USH2A	USH2A	MissingGeneType
NCAM1	NCAM1	MissingGeneType
CENPQ	CENPQ	MissingGeneType
DISP1	DISP1	MissingGeneType
ZSWIM1	ZSWIM1	MissingGeneType
MIR1909	MIR1909	MissingGeneType
LOC100288123	LOC100288123	MissingGeneType
TOX	TOX	MissingGeneType
CSNK1G2-AS1	CSNK1G2-AS1	MissingGeneType
PNRC1	PNRC1	MissingGeneType
ARMCX2	ARMCX2	MissingGeneType
MIR1227	MIR1227	MissingGeneType
MIR6789	MIR6789	MissingGeneType
MIR4321	MIR4321	MissingGeneType
PCK1	PCK1	MissingGeneType
CCL7	CCL7	MissingGeneType
GALNTL5	GALNTL5	MissingGeneType
LEMD1	LEMD1	MissingGeneType
MIR7108	MIR7108	MissingGeneType
LINC01775	LINC01775	MissingGeneType
SQSTM1	SQSTM1	MissingGeneType
MIR7850	MIR7850	MissingGeneType
TAS2R1	TAS2R1	MissingGeneType
HNRNPH2	HNRNPH2	MissingGeneType
SPCS3	SPCS3	MissingGeneType
LNX2	LNX2	MissingGeneType
NDUFA12	NDUFA12	MissingGeneType
SNCAIP	SNCAIP	MissingGeneType
LOC100996351	LOC100996351	MissingGeneType
MYO1C	MYO1C	MissingGeneType
GLIS1	GLIS1	MissingGeneType
FAM110B	FAM110B	MissingGeneType
TRAF3IP2	TRAF3IP2	MissingGeneType
NCAPD2	NCAPD2	MissingGeneType
CACTIN-AS1	CACTIN-AS1	MissingGeneType
NEURL1	NEURL1	MissingGeneType
AIFM1	AIFM1	MissingGeneType
KIF19	KIF19	MissingGeneType
FETUB	FETUB	MissingGeneType
RNF11	RNF11	MissingGeneType
GPX1	GPX1	MissingGeneType
CCR5	CCR5	MissingGeneType
PELO	PELO	MissingGeneType
PLEKHG4B	PLEKHG4B	MissingGeneType
TRMT2B	TRMT2B	MissingGeneType
AIF1L	AIF1L	MissingGeneType
ASB5	ASB5	MissingGeneType
TCEANC2	TCEANC2	MissingGeneType
SNORD37	SNORD37	MissingGeneType
RHO	RHO	MissingGeneType
DDX17	DDX17	MissingGeneType
SP4	SP4	MissingGeneType
PTPN21	PTPN21	MissingGeneType
IVL	IVL	MissingGeneType
IRS1	IRS1	MissingGeneType
LRP5	LRP5	MissingGeneType
PTPN13	PTPN13	MissingGeneType
MYO1E	MYO1E	MissingGeneType
MIR4746	MIR4746	MissingGeneType
ZBED1	ZBED1	MissingGeneType
BEX1	BEX1	MissingGeneType
ZC3H15	ZC3H15	MissingGeneType
DLEU2	DLEU2	MissingGeneType
MIR7-3HG	MIR7-3HG	MissingGeneType
CCDC105	CCDC105	MissingGeneType
MIR4747	MIR4747	MissingGeneType
SYT13	SYT13	MissingGeneType
API5	API5	MissingGeneType
GK2	GK2	MissingGeneType
UCN2	UCN2	MissingGeneType
TIGD7	TIGD7	MissingGeneType
LDHAL6B	LDHAL6B	MissingGeneType
HSPB9	HSPB9	MissingGeneType
DRD1	DRD1	MissingGeneType
PALB2	PALB2	MissingGeneType
LIN28A	LIN28A	MissingGeneType
ZNF768	ZNF768	MissingGeneType
VPS37B	VPS37B	MissingGeneType
RIOK2	RIOK2	MissingGeneType
VGLL2	VGLL2	MissingGeneType
FKBP9	FKBP9	MissingGeneType
E2F8	E2F8	MissingGeneType
ZNF605	ZNF605	MissingGeneType
GPC2	GPC2	MissingGeneType
CLEC4A	CLEC4A	MissingGeneType
LOC101928844	LOC101928844	MissingGeneType
CA1	CA1	MissingGeneType
PRSS36	PRSS36	MissingGeneType
LOC100128568	LOC100128568	MissingGeneType
FUOM	FUOM	MissingGeneType
ALKBH8	ALKBH8	MissingGeneType
NIN	NIN	MissingGeneType
ST6GALNAC2	ST6GALNAC2	MissingGeneType
MIR6885	MIR6885	MissingGeneType
MIR6790	MIR6790	MissingGeneType
GOLGA8Q	GOLGA8Q	MissingGeneType
MIR3940	MIR3940	MissingGeneType
CDC40	CDC40	MissingGeneType
LYZL6	LYZL6	MissingGeneType
ZNF292	ZNF292	MissingGeneType
MIR6791	MIR6791	MissingGeneType
UXT	UXT	MissingGeneType
LRRTM4-AS1	LRRTM4-AS1	MissingGeneType
BZW1-AS1	BZW1-AS1	MissingGeneType
NR5A1	NR5A1	MissingGeneType
CD247	CD247	MissingGeneType
ADGRE4P	ADGRE4P	MissingGeneType
FLJ25758	FLJ25758	MissingGeneType
NEURL1B	NEURL1B	MissingGeneType
CALHM4	CALHM4	MissingGeneType
GLT8D2	GLT8D2	MissingGeneType
SERTM2	SERTM2	MissingGeneType
ZNF131	ZNF131	MissingGeneType
SDHD	SDHD	MissingGeneType
ACOT7	ACOT7	MissingGeneType
DNER	DNER	MissingGeneType
KCNH6	KCNH6	MissingGeneType
TEDC1	TEDC1	MissingGeneType
MIR6792	MIR6792	MissingGeneType
ZDHHC11B	ZDHHC11B	MissingGeneType
UBLCP1	UBLCP1	MissingGeneType
CRISPLD2	CRISPLD2	MissingGeneType
CLDN17	CLDN17	MissingGeneType
C1orf185	C1orf185	MissingGeneType
SYT2	SYT2	MissingGeneType
CPE	CPE	MissingGeneType
CLEC4GP1	CLEC4GP1	MissingGeneType
TAB3	TAB3	MissingGeneType
H2BW1	H2BW1	MissingGeneType
LYPLA2P2	LYPLA2P2	MissingGeneType
PEBP1	PEBP1	MissingGeneType
ZNF654	ZNF654	MissingGeneType
CCL25	CCL25	MissingGeneType
RRAGA	RRAGA	MissingGeneType
NDUFA7	NDUFA7	MissingGeneType
RAB11B-AS1	RAB11B-AS1	MissingGeneType
MIR4999	MIR4999	MissingGeneType
TRPM2	TRPM2	MissingGeneType
FOXI1	FOXI1	MissingGeneType
ZMAT2	ZMAT2	MissingGeneType
ADNP2	ADNP2	MissingGeneType
NT5DC3	NT5DC3	MissingGeneType
GGA2	GGA2	MissingGeneType
TTBK2	TTBK2	MissingGeneType
CLCN3	CLCN3	MissingGeneType
ZNF559	ZNF559	MissingGeneType
TLR1	TLR1	MissingGeneType
ZNF559-ZNF177	ZNF559-ZNF177	MissingGeneType
OR2V1	OR2V1	MissingGeneType
HSPB1	HSPB1	MissingGeneType
CRYGN	CRYGN	MissingGeneType
ZNF426-DT	ZNF426-DT	MissingGeneType
GTSF1	GTSF1	MissingGeneType
ZNF561-AS1	ZNF561-AS1	MissingGeneType
ZBTB42	ZBTB42	MissingGeneType
ZNF812P	ZNF812P	MissingGeneType
ZNF846	ZNF846	MissingGeneType
LOC100505555	LOC100505555	MissingGeneType
CREBRF	CREBRF	MissingGeneType
SPG7	SPG7	MissingGeneType
MIR5589	MIR5589	MissingGeneType
C3P1	C3P1	MissingGeneType
STARD5	STARD5	MissingGeneType
SNORD105	SNORD105	MissingGeneType
