groupID,n_PAS,n_sig,n_big,min_padj,max_absL2FC,mean_absL2FC,dir_consensus,perGeneQ
CRYZ,2,0,0,1,NA,NA,NA,1
CRYZL1,5,0,0,1,NA,NA,NA,1
CS,3,0,0,1,NA,NA,NA,1
CSDE1,4,0,0,1,NA,NA,NA,1
CSE1L,5,0,0,1,NA,NA,NA,1
CSGALNACT1,2,0,0,1,NA,NA,NA,1
CSGALNACT2,2,0,0,1,NA,NA,NA,1
CSK,2,0,0,1,NA,NA,NA,1
CSNK1A1,15,0,0,1,NA,NA,NA,1
CSNK1D,2,0,0,1,NA,NA,NA,1
CSNK1G1,2,0,0,1,NA,NA,NA,1
CSNK1G2,2,0,0,1,NA,NA,NA,1
CSNK1G3,4,0,0,1,NA,NA,NA,1
CSNK2A1,6,0,0,1,NA,NA,NA,1
CSNK2A2,6,0,0,1,NA,NA,NA,1
CSRNP2,3,0,0,1,NA,NA,NA,1
CSTF1,3,0,0,1,NA,NA,NA,1
CSTF2,2,0,0,1,NA,NA,NA,1
CSTF2T,3,0,0,1,NA,NA,NA,1
CTBP2,7,0,0,1,NA,NA,NA,1
CTBS,4,0,0,1,NA,NA,NA,1
CTC1,2,0,0,1,NA,NA,NA,1
CTCF,2,0,0,1,NA,NA,NA,1
CTDNEP1,2,0,0,1,NA,NA,NA,1
CTDSP1,2,0,0,1,NA,NA,NA,1
CTDSP2,2,0,0,1,NA,NA,NA,1
CTDSPL,3,0,0,1,NA,NA,NA,1
CTDSPL2,5,0,0,1,NA,NA,NA,1
CTHRC1,2,0,0,1,NA,NA,NA,1
CTNNA1,3,0,0,1,NA,NA,NA,1
CTNNBIP1,2,0,0,1,NA,NA,NA,1
CTNND1,3,0,0,1,NA,NA,NA,1
CTPS1,3,0,0,1,NA,NA,NA,1
CTPS2,3,0,0,1,NA,NA,NA,1
CTSB,7,0,0,1,NA,NA,NA,1
CTSS,3,0,0,1,NA,NA,NA,1
CTSZ,2,0,0,1,NA,NA,NA,1
CTTNBP2NL,10,0,0,1,NA,NA,NA,1
CTU1,2,0,0,1,NA,NA,NA,1
CUEDC1,2,0,0,1,NA,NA,NA,1
CUL3,2,0,0,1,NA,NA,NA,1
CUL4A,7,0,0,1,NA,NA,NA,1
CUL4B,4,0,0,1,NA,NA,NA,1
CUL5,5,0,0,1,NA,NA,NA,1
CUX1,2,0,0,1,NA,NA,NA,1
CWC15,2,0,0,1,NA,NA,NA,1
CWF19L1,2,0,0,1,NA,NA,NA,1
CXADR,2,0,0,1,NA,NA,NA,1
CXCL1,3,0,0,1,NA,NA,NA,1
CXCL2,2,0,0,1,NA,NA,NA,1
CXCL6,2,0,0,1,NA,NA,NA,1
CXCL8,4,0,0,1,NA,NA,NA,1
CXorf38,3,0,0,1,NA,NA,NA,1
CYB561,2,0,0,1,NA,NA,NA,1
CYB5A,2,0,0,1,NA,NA,NA,1
CYB5B,5,0,0,1,NA,NA,NA,1
CYB5D2,2,0,0,1,NA,NA,NA,1
CYB5R1,2,0,0,1,NA,NA,NA,1
CYB5R4,2,0,0,1,NA,NA,NA,1
CYB5RL,2,0,0,1,NA,NA,NA,1
CYBRD1,4,0,0,1,NA,NA,NA,1
CYCS,6,0,0,1,NA,NA,NA,1
CYFIP2,2,0,0,1,NA,NA,NA,1
CYLD,7,0,0,1,NA,NA,NA,1
CYP20A1,13,0,0,1,NA,NA,NA,1
CYP2U1,3,0,0,1,NA,NA,NA,1
CYP51A1,2,0,0,1,NA,NA,NA,1
CYRIA,6,0,0,1,NA,NA,NA,1
CYRIB,2,0,0,1,NA,NA,NA,1
CYSTM1,3,0,0,1,NA,NA,NA,1
CYTH2,2,0,0,1,NA,NA,NA,1
CYYR1,4,0,0,1,NA,NA,NA,1
CZIB,3,0,0,1,NA,NA,NA,1
DAAM1,7,0,0,1,NA,NA,NA,1
DAB2,4,0,0,1,NA,NA,NA,1
DACT1,2,0,0,1,NA,NA,NA,1
DAG1,2,0,0,1,NA,NA,NA,1
DAP,2,0,0,1,NA,NA,NA,1
DAPK1,2,0,0,1,NA,NA,NA,1
DARS1,2,0,0,1,NA,NA,NA,1
DARS2,3,0,0,1,NA,NA,NA,1
DAZAP1,3,0,0,1,NA,NA,NA,1
DAZAP2,3,0,0,1,NA,NA,NA,1
DBF4,2,0,0,1,NA,NA,NA,1
DBN1,4,0,0,1,NA,NA,NA,1
DBNL,3,0,0,1,NA,NA,NA,1
DBR1,2,0,0,1,NA,NA,NA,1
DBT,7,0,0,1,NA,NA,NA,1
DCAF10,8,0,0,1,NA,NA,NA,1
DCAF12,3,0,0,1,NA,NA,NA,1
DCAF13,4,0,0,1,NA,NA,NA,1
DCAF16,3,0,0,1,NA,NA,NA,1
DCAF5,7,0,0,1,NA,NA,NA,1
DCAF6,3,0,0,1,NA,NA,NA,1
DCAF7,7,0,0,1,NA,NA,NA,1
DCAF8,3,0,0,1,NA,NA,NA,1
DCAKD,2,0,0,1,NA,NA,NA,1
DCBLD1,3,0,0,1,NA,NA,NA,1
DCBLD2,10,0,0,1,NA,NA,NA,1
DCK,2,0,0,1,NA,NA,NA,1
DCLRE1C,3,0,0,1,NA,NA,NA,1
DCP1A,4,0,0,1,NA,NA,NA,1
DCP2,2,0,0,1,NA,NA,NA,1
DCPS,2,0,0,1,NA,NA,NA,1
DCTD,4,0,0,1,NA,NA,NA,1
DCTN2,3,0,0,1,NA,NA,NA,1
DCTN4,3,0,0,1,NA,NA,NA,1
DCTN5,9,0,0,1,NA,NA,NA,1
DCTN6,3,0,0,1,NA,NA,NA,1
DCTPP1,2,0,0,1,NA,NA,NA,1
DCUN1D1,7,0,0,1,NA,NA,NA,1
DCUN1D3,4,0,0,1,NA,NA,NA,1
DCUN1D4,5,0,0,1,NA,NA,NA,1
DDA1,3,0,0,1,NA,NA,NA,1
DDHD1,4,0,0,1,NA,NA,NA,1
DDHD2,4,0,0,1,NA,NA,NA,1
DDI2,5,0,0,1,NA,NA,NA,1
DDOST,2,0,0,1,NA,NA,NA,1
DDR2,4,0,0,1,NA,NA,NA,1
DDRGK1,2,0,0,1,NA,NA,NA,1
DDX18,5,0,0,1,NA,NA,NA,1
DDX19A,4,0,0,1,NA,NA,NA,1
DDX20,2,0,0,1,NA,NA,NA,1
DDX21,4,0,0,1,NA,NA,NA,1
DDX27,2,0,0,1,NA,NA,NA,1
DDX31,3,0,0,1,NA,NA,NA,1
DDX3X,3,0,0,1,NA,NA,NA,1
DDX42,2,0,0,1,NA,NA,NA,1
DDX46,6,0,0,1,NA,NA,NA,1
DDX5,2,0,0,1,NA,NA,NA,1
DDX52,4,0,0,1,NA,NA,NA,1
DDX54,2,0,0,1,NA,NA,NA,1
DDX6,2,0,0,1,NA,NA,NA,1
DEDD,3,0,0,1,NA,NA,NA,1
DEGS1,3,0,0,1,NA,NA,NA,1
DEK,4,0,0,1,NA,NA,NA,1
DELE1,5,0,0,1,NA,NA,NA,1
DENND10,4,0,0,1,NA,NA,NA,1
DENND3,2,0,0,1,NA,NA,NA,1
DENND4A,6,0,0,1,NA,NA,NA,1
DENND4C,4,0,0,1,NA,NA,NA,1
DENND5A,2,0,0,1,NA,NA,NA,1
DENND5B,3,0,0,1,NA,NA,NA,1
DENR,6,0,0,1,NA,NA,NA,1
DEPDC1,2,0,0,1,NA,NA,NA,1
DEPP1,2,0,0,1,NA,NA,NA,1
DERL1,4,0,0,1,NA,NA,NA,1
DERL2,2,0,0,1,NA,NA,NA,1
DESI1,3,0,0,1,NA,NA,NA,1
DESI2,2,0,0,1,NA,NA,NA,1
DFFA,11,0,0,1,NA,NA,NA,1
DGAT2,2,0,0,1,NA,NA,NA,1
DGCR8,3,0,0,1,NA,NA,NA,1
DGKE,3,0,0,1,NA,NA,NA,1
DHCR7,2,0,0,1,NA,NA,NA,1
DHDDS,3,0,0,1,NA,NA,NA,1
DHFR,4,0,0,1,NA,NA,NA,1
DHFR2,2,0,0,1,NA,NA,NA,1
DHTKD1,3,0,0,1,NA,NA,NA,1
DHX32,2,0,0,1,NA,NA,NA,1
DHX33,2,0,0,1,NA,NA,NA,1
DHX34,2,0,0,1,NA,NA,NA,1
DHX37,2,0,0,1,NA,NA,NA,1
DHX40,2,0,0,1,NA,NA,NA,1
DHX57,2,0,0,1,NA,NA,NA,1
DHX9,3,0,0,1,NA,NA,NA,1
DIABLO,2,0,0,1,NA,NA,NA,1
DIAPH1,3,0,0,1,NA,NA,NA,1
DIAPH2,2,0,0,1,NA,NA,NA,1
DICER1,5,0,0,1,NA,NA,NA,1
DIDO1,2,0,0,1,NA,NA,NA,1
DIMT1,4,0,0,1,NA,NA,NA,1
DIO2,6,0,0,1,NA,NA,NA,1
DIP2A,2,0,0,1,NA,NA,NA,1
DIP2B,3,0,0,1,NA,NA,NA,1
DIP2C,5,0,0,1,NA,NA,NA,1
DIPK1B,4,0,0,1,NA,NA,NA,1
DIS3,8,0,0,1,NA,NA,NA,1
DIS3L,2,0,0,1,NA,NA,NA,1
DIS3L2,2,0,0,1,NA,NA,NA,1
DIXDC1,2,0,0,1,NA,NA,NA,1
DKC1,2,0,0,1,NA,NA,NA,1
DKK1,6,0,0,1,NA,NA,NA,1
DKK3,6,0,0,1,NA,NA,NA,1
DLAT,5,0,0,1,NA,NA,NA,1
DLC1,5,0,0,1,NA,NA,NA,1
DLD,3,0,0,1,NA,NA,NA,1
DLG1,6,0,0,1,NA,NA,NA,1
DLGAP4,4,0,0,1,NA,NA,NA,1
DLGAP5,2,0,0,1,NA,NA,NA,1
DMAC1,2,0,0,1,NA,NA,NA,1
DMAC2L,4,0,0,1,NA,NA,NA,1
DMD,2,0,0,1,NA,NA,NA,1
DMRTA1,2,0,0,1,NA,NA,NA,1
DMWD,4,0,0,1,NA,NA,NA,1
DNAAF10,7,0,0,1,NA,NA,NA,1
DNAAF11,2,0,0,1,NA,NA,NA,1
DNAAF5,2,0,0,1,NA,NA,NA,1
DNAAF9,2,0,0,1,NA,NA,NA,1
DNAJA1,5,0,0,1,NA,NA,NA,1
DNAJA2,6,0,0,1,NA,NA,NA,1
DNAJA4,2,0,0,1,NA,NA,NA,1
DNAJB1,2,0,0,1,NA,NA,NA,1
DNAJB11,2,0,0,1,NA,NA,NA,1
DNAJB12,4,0,0,1,NA,NA,NA,1
DNAJB14,4,0,0,1,NA,NA,NA,1
DNAJB4,6,0,0,1,NA,NA,NA,1
DNAJB5,2,0,0,1,NA,NA,NA,1
DNAJB9,3,0,0,1,NA,NA,NA,1
DNAJC1,2,0,0,1,NA,NA,NA,1
DNAJC10,11,0,0,1,NA,NA,NA,1
DNAJC11,2,0,0,1,NA,NA,NA,1
DNAJC15,3,0,0,1,NA,NA,NA,1
DNAJC16,2,0,0,1,NA,NA,NA,1
DNAJC18,2,0,0,1,NA,NA,NA,1
DNAJC19,3,0,0,1,NA,NA,NA,1
DNAJC2,3,0,0,1,NA,NA,NA,1
DNAJC21,4,0,0,1,NA,NA,NA,1
DNAJC24,2,0,0,1,NA,NA,NA,1
DNAJC3,6,0,0,1,NA,NA,NA,1
DNAJC5,7,0,0,1,NA,NA,NA,1
DNAJC8,3,0,0,1,NA,NA,NA,1
DNAJC9,3,0,0,1,NA,NA,NA,1
DNAL1,3,0,0,1,NA,NA,NA,1
DNASE1L1,4,0,0,1,NA,NA,NA,1
DNASE2,4,0,0,1,NA,NA,NA,1
DNM1L,5,0,0,1,NA,NA,NA,1
DNMT3A,2,0,0,1,NA,NA,NA,1
DNPEP,5,0,0,1,NA,NA,NA,1
DOCK10,4,0,0,1,NA,NA,NA,1
DOCK5,3,0,0,1,NA,NA,NA,1
DOCK9,3,0,0,1,NA,NA,NA,1
DOK4,3,0,0,1,NA,NA,NA,1
DOK5,2,0,0,1,NA,NA,NA,1
DONSON,2,0,0,1,NA,NA,NA,1
DOP1A,2,0,0,1,NA,NA,NA,1
DOP1B,4,0,0,1,NA,NA,NA,1
DOT1L,3,0,0,1,NA,NA,NA,1
DPF2,3,0,0,1,NA,NA,NA,1
DPH3,5,0,0,1,NA,NA,NA,1
DPH5,2,0,0,1,NA,NA,NA,1
DPM1,2,0,0,1,NA,NA,NA,1
DPP8,5,0,0,1,NA,NA,NA,1
DPP9,3,0,0,1,NA,NA,NA,1
DPY19L1,7,0,0,1,NA,NA,NA,1
DPY19L4,2,0,0,1,NA,NA,NA,1
DPY30,2,0,0,1,NA,NA,NA,1
DPYSL2,3,0,0,1,NA,NA,NA,1
DPYSL3,5,0,0,1,NA,NA,NA,1
DPYSL4,2,0,0,1,NA,NA,NA,1
DR1,10,0,0,1,NA,NA,NA,1
DRAM1,4,0,0,1,NA,NA,NA,1
DRAM2,2,0,0,1,NA,NA,NA,1
DRAXIN,3,0,0,1,NA,NA,NA,1
DRG2,2,0,0,1,NA,NA,NA,1
DROSHA,3,0,0,1,NA,NA,NA,1
DSC3,3,0,0,1,NA,NA,NA,1
DSE,4,0,0,1,NA,NA,NA,1
DSG2,2,0,0,1,NA,NA,NA,1
DSN1,2,0,0,1,NA,NA,NA,1
DST,4,0,0,1,NA,NA,NA,1
DSTN,8,0,0,1,NA,NA,NA,1
DSTYK,6,0,0,1,NA,NA,NA,1
DTD2,2,0,0,1,NA,NA,NA,1
DTL,3,0,0,1,NA,NA,NA,1
DTNA,2,0,0,1,NA,NA,NA,1
DTWD1,2,0,0,1,NA,NA,NA,1
DUS2,2,0,0,1,NA,NA,NA,1
DUS4L-BCAP29,3,0,0,1,NA,NA,NA,1
DUSP18,2,0,0,1,NA,NA,NA,1
DUSP22,2,0,0,1,NA,NA,NA,1
DUSP28,3,0,0,1,NA,NA,NA,1
DUSP3,6,0,0,1,NA,NA,NA,1
DUSP4,4,0,0,1,NA,NA,NA,1
DUSP6,3,0,0,1,NA,NA,NA,1
DUT,5,0,0,1,NA,NA,NA,1
DVL1,2,0,0,1,NA,NA,NA,1
DVL3,3,0,0,1,NA,NA,NA,1
DYM,3,0,0,1,NA,NA,NA,1
DYNC1H1,3,0,0,1,NA,NA,NA,1
DYNC1LI1,2,0,0,1,NA,NA,NA,1
DYNC1LI2,8,0,0,1,NA,NA,NA,1
DYNLL2,4,0,0,1,NA,NA,NA,1
DYNLT1,2,0,0,1,NA,NA,NA,1
DYNLT3,3,0,0,1,NA,NA,NA,1
DYNLT5,3,0,0,1,NA,NA,NA,1
DYRK1A,2,0,0,1,NA,NA,NA,1
DYRK2,2,0,0,1,NA,NA,NA,1
DYRK3,3,0,0,1,NA,NA,NA,1
DZIP1,3,0,0,1,NA,NA,NA,1
DZIP3,2,0,0,1,NA,NA,NA,1
E2F1,2,0,0,1,NA,NA,NA,1
E2F3,3,0,0,1,NA,NA,NA,1
E2F6,3,0,0,1,NA,NA,NA,1
EAPP,2,0,0,1,NA,NA,NA,1
EARS2,4,0,0,1,NA,NA,NA,1
EBAG9,4,0,0,1,NA,NA,NA,1
EBNA1BP2,2,0,0,1,NA,NA,NA,1
ECD,3,0,0,1,NA,NA,NA,1
ECE1,3,0,0,1,NA,NA,NA,1
ECHDC1,4,0,0,1,NA,NA,NA,1
ECHS1,2,0,0,1,NA,NA,NA,1
ECT2,2,0,0,1,NA,NA,NA,1
EDC3,3,0,0,1,NA,NA,NA,1
EDEM1,2,0,0,1,NA,NA,NA,1
EDIL3,3,0,0,1,NA,NA,NA,1
EDN1,4,0,0,1,NA,NA,NA,1
EEA1,7,0,0,1,NA,NA,NA,1
EEF1A1,3,0,0,1,NA,NA,NA,1
EEF1AKMT2,4,0,0,1,NA,NA,NA,1
EEF1E1,3,0,0,1,NA,NA,NA,1
EEF2K,3,0,0,1,NA,NA,NA,1
EEF2KMT,4,0,0,1,NA,NA,NA,1
EEIG1,2,0,0,1,NA,NA,NA,1
EFCAB11,3,0,0,1,NA,NA,NA,1
EFCAB14,6,0,0,1,NA,NA,NA,1
EFEMP1,5,0,0,1,NA,NA,NA,1
EFEMP2,2,0,0,1,NA,NA,NA,1
EFHC1,4,0,0,1,NA,NA,NA,1
EFHD2,4,0,0,1,NA,NA,NA,1
EFNA2,2,0,0,1,NA,NA,NA,1
EFNA5,2,0,0,1,NA,NA,NA,1
EFNB2,5,0,0,1,NA,NA,NA,1
EFR3A,4,0,0,1,NA,NA,NA,1
EFTUD2,2,0,0,1,NA,NA,NA,1
EGFR,4,0,0,1,NA,NA,NA,1
EGLN1,4,0,0,1,NA,NA,NA,1
EGR1,3,0,0,1,NA,NA,NA,1
EHD1,5,0,0,1,NA,NA,NA,1
EHD2,2,0,0,1,NA,NA,NA,1
EHD3,2,0,0,1,NA,NA,NA,1
EHD4,10,0,0,1,NA,NA,NA,1
EHMT1,3,0,0,1,NA,NA,NA,1
EI24,2,0,0,1,NA,NA,NA,1
EID1,4,0,0,1,NA,NA,NA,1
EID2,3,0,0,1,NA,NA,NA,1
EID2B,2,0,0,1,NA,NA,NA,1
EIF1,3,0,0,1,NA,NA,NA,1
EIF1AD,2,0,0,1,NA,NA,NA,1
EIF1AX,11,0,0,1,NA,NA,NA,1
EIF2A,3,0,0,1,NA,NA,NA,1
EIF2AK1,3,0,0,1,NA,NA,NA,1
EIF2AK2,5,0,0,1,NA,NA,NA,1
EIF2AK4,2,0,0,1,NA,NA,NA,1
EIF2B2,2,0,0,1,NA,NA,NA,1
EIF2B3,2,0,0,1,NA,NA,NA,1
EIF2S1,6,0,0,1,NA,NA,NA,1
EIF2S2,2,0,0,1,NA,NA,NA,1
EIF2S3,4,0,0,1,NA,NA,NA,1
EIF3A,3,0,0,1,NA,NA,NA,1
EIF3F,3,0,0,1,NA,NA,NA,1
EIF3J,9,0,0,1,NA,NA,NA,1
EIF3L,2,0,0,1,NA,NA,NA,1
EIF3M,2,0,0,1,NA,NA,NA,1
EIF4A2,2,0,0,1,NA,NA,NA,1
EIF4B,5,0,0,1,NA,NA,NA,1
EIF4E,4,0,0,1,NA,NA,NA,1
EIF4E3,2,0,0,1,NA,NA,NA,1
EIF4EBP2,7,0,0,1,NA,NA,NA,1
EIF4ENIF1,3,0,0,1,NA,NA,NA,1
EIF4G1,2,0,0,1,NA,NA,NA,1
EIF4G2,2,0,0,1,NA,NA,NA,1
EIF4G3,4,0,0,1,NA,NA,NA,1
EIF5,6,0,0,1,NA,NA,NA,1
EIF5A2,6,0,0,1,NA,NA,NA,1
EIF5B,6,0,0,1,NA,NA,NA,1
ELAPOR2,4,0,0,1,NA,NA,NA,1
ELAVL1,6,0,0,1,NA,NA,NA,1
ELF2,2,0,0,1,NA,NA,NA,1
ELFN1,2,0,0,1,NA,NA,NA,1
ELFN2,2,0,0,1,NA,NA,NA,1
ELK3,2,0,0,1,NA,NA,NA,1
ELK4,4,0,0,1,NA,NA,NA,1
ELL,5,0,0,1,NA,NA,NA,1
ELL2,6,0,0,1,NA,NA,NA,1
ELOA,3,0,0,1,NA,NA,NA,1
ELOB,2,0,0,1,NA,NA,NA,1
ELOC,7,0,0,1,NA,NA,NA,1
ELOVL4,2,0,0,1,NA,NA,NA,1
ELOVL5,2,0,0,1,NA,NA,NA,1
ELOVL6,3,0,0,1,NA,NA,NA,1
ELP1,2,0,0,1,NA,NA,NA,1
ELP2,8,0,0,1,NA,NA,NA,1
ELP3,2,0,0,1,NA,NA,NA,1
EMC1,4,0,0,1,NA,NA,NA,1
EMC10,6,0,0,1,NA,NA,NA,1
EMC2,2,0,0,1,NA,NA,NA,1
EMC3,3,0,0,1,NA,NA,NA,1
EMC4,2,0,0,1,NA,NA,NA,1
EMC6,2,0,0,1,NA,NA,NA,1
EMC7,2,0,0,1,NA,NA,NA,1
EMC8,4,0,0,1,NA,NA,NA,1
EMCN,6,0,0,1,NA,NA,NA,1
EME2,2,0,0,1,NA,NA,NA,1
EMG1,3,0,0,1,NA,NA,NA,1
EML1,4,0,0,1,NA,NA,NA,1
EMP1,6,0,0,1,NA,NA,NA,1
EMP2,3,0,0,1,NA,NA,NA,1
EMSY,3,0,0,1,NA,NA,NA,1
ENAH,9,0,0,1,NA,NA,NA,1
ENDOD1,3,0,0,1,NA,NA,NA,1
ENPP1,2,0,0,1,NA,NA,NA,1
ENPP4,4,0,0,1,NA,NA,NA,1
ENTPD1,2,0,0,1,NA,NA,NA,1
ENTPD4,3,0,0,1,NA,NA,NA,1
ENTPD5,2,0,0,1,NA,NA,NA,1
ENTPD6,2,0,0,1,NA,NA,NA,1
ENTPD7,6,0,0,1,NA,NA,NA,1
ENTR1,3,0,0,1,NA,NA,NA,1
ENY2,5,0,0,1,NA,NA,NA,1
EOGT,6,0,0,1,NA,NA,NA,1
EP300,2,0,0,1,NA,NA,NA,1
EP400,4,0,0,1,NA,NA,NA,1
EPAS1,3,0,0,1,NA,NA,NA,1
EPB41L1,2,0,0,1,NA,NA,NA,1
EPB41L3,7,0,0,1,NA,NA,NA,1
EPB41L4A,2,0,0,1,NA,NA,NA,1
EPC1,3,0,0,1,NA,NA,NA,1
EPC2,2,0,0,1,NA,NA,NA,1
EPG5,4,0,0,1,NA,NA,NA,1
EPHA2,2,0,0,1,NA,NA,NA,1
EPHA4,4,0,0,1,NA,NA,NA,1
EPHB2,6,0,0,1,NA,NA,NA,1
EPHB4,2,0,0,1,NA,NA,NA,1
EPHX4,2,0,0,1,NA,NA,NA,1
EPM2A,3,0,0,1,NA,NA,NA,1
EPM2AIP1,3,0,0,1,NA,NA,NA,1
EPN2,4,0,0,1,NA,NA,NA,1
EPOR,3,0,0,1,NA,NA,NA,1
EPS15,3,0,0,1,NA,NA,NA,1
EPS8,2,0,0,1,NA,NA,NA,1
ERAP1,2,0,0,1,NA,NA,NA,1
ERAP2,3,0,0,1,NA,NA,NA,1
ERBB2,2,0,0,1,NA,NA,NA,1
ERBIN,2,0,0,1,NA,NA,NA,1
ERC1,2,0,0,1,NA,NA,NA,1
ERCC1,2,0,0,1,NA,NA,NA,1
ERCC2,2,0,0,1,NA,NA,NA,1
ERCC4,2,0,0,1,NA,NA,NA,1
ERCC6,7,0,0,1,NA,NA,NA,1
ERCC6L2,2,0,0,1,NA,NA,NA,1
ERCC8,3,0,0,1,NA,NA,NA,1
ERF,2,0,0,1,NA,NA,NA,1
ERG,6,0,0,1,NA,NA,NA,1
ERGIC1,5,0,0,1,NA,NA,NA,1
ERGIC2,8,0,0,1,NA,NA,NA,1
ERI1,5,0,0,1,NA,NA,NA,1
ERLEC1,3,0,0,1,NA,NA,NA,1
ERLIN2,5,0,0,1,NA,NA,NA,1
ERMP1,2,0,0,1,NA,NA,NA,1
ERO1A,8,0,0,1,NA,NA,NA,1
ERP44,5,0,0,1,NA,NA,NA,1
ERRFI1,3,0,0,1,NA,NA,NA,1
ERVK3-1,3,0,0,1,NA,NA,NA,1
ESAM,2,0,0,1,NA,NA,NA,1
ESS2,3,0,0,1,NA,NA,NA,1
ESYT2,4,0,0,1,NA,NA,NA,1
ETF1,5,0,0,1,NA,NA,NA,1
ETFA,2,0,0,1,NA,NA,NA,1
ETFRF1,2,0,0,1,NA,NA,NA,1
ETNK1,6,0,0,1,NA,NA,NA,1
ETS1,3,0,0,1,NA,NA,NA,1
ETS2,4,0,0,1,NA,NA,NA,1
ETV5,2,0,0,1,NA,NA,NA,1
ETV6,3,0,0,1,NA,NA,NA,1
EVA1A,3,0,0,1,NA,NA,NA,1
EVI5,2,0,0,1,NA,NA,NA,1
EXD2,3,0,0,1,NA,NA,NA,1
EXOC1,2,0,0,1,NA,NA,NA,1
EXOC2,4,0,0,1,NA,NA,NA,1
EXOC5,9,0,0,1,NA,NA,NA,1
EXOC7,4,0,0,1,NA,NA,NA,1
EXOC8,4,0,0,1,NA,NA,NA,1
EXOG,4,0,0,1,NA,NA,NA,1
EXOSC2,3,0,0,1,NA,NA,NA,1
EXOSC3,2,0,0,1,NA,NA,NA,1
EXOSC6,6,0,0,1,NA,NA,NA,1
EXOSC8,2,0,0,1,NA,NA,NA,1
EXOSC9,2,0,0,1,NA,NA,NA,1
EXT1,5,0,0,1,NA,NA,NA,1
EXT2,5,0,0,1,NA,NA,NA,1
EXTL2,3,0,0,1,NA,NA,NA,1
EXTL3,3,0,0,1,NA,NA,NA,1
EZR,3,0,0,1,NA,NA,NA,1
F11R,8,0,0,1,NA,NA,NA,1
F2R,3,0,0,1,NA,NA,NA,1
FAAP24,2,0,0,1,NA,NA,NA,1
FADS1,3,0,0,1,NA,NA,NA,1
FAF2,3,0,0,1,NA,NA,NA,1
FAHD1,3,0,0,1,NA,NA,NA,1
FAM107A,3,0,0,1,NA,NA,NA,1
FAM107B,5,0,0,1,NA,NA,NA,1
FAM110A,2,0,0,1,NA,NA,NA,1
FAM114A1,4,0,0,1,NA,NA,NA,1
FAM114A2,4,0,0,1,NA,NA,NA,1
FAM117B,2,0,0,1,NA,NA,NA,1
FAM118A,2,0,0,1,NA,NA,NA,1
FAM118B,4,0,0,1,NA,NA,NA,1
FAM120A,2,0,0,1,NA,NA,NA,1
FAM120AOS,6,0,0,1,NA,NA,NA,1
FAM124A,3,0,0,1,NA,NA,NA,1
FAM133B,2,0,0,1,NA,NA,NA,1
FAM135A,2,0,0,1,NA,NA,NA,1
FAM136A,2,0,0,1,NA,NA,NA,1
FAM161B,2,0,0,1,NA,NA,NA,1
FAM168A,4,0,0,1,NA,NA,NA,1
FAM168B,2,0,0,1,NA,NA,NA,1
FAM171A1,3,0,0,1,NA,NA,NA,1
FAM174A,3,0,0,1,NA,NA,NA,1
FAM174B,2,0,0,1,NA,NA,NA,1
FAM177A1,4,0,0,1,NA,NA,NA,1
FAM199X,3,0,0,1,NA,NA,NA,1
FAM200B,3,0,0,1,NA,NA,NA,1
FAM204A,6,0,0,1,NA,NA,NA,1
FAM20B,3,0,0,1,NA,NA,NA,1
FAM210A,4,0,0,1,NA,NA,NA,1
FAM210B,4,0,0,1,NA,NA,NA,1
FAM217B,3,0,0,1,NA,NA,NA,1
FAM219B,3,0,0,1,NA,NA,NA,1
FAM222B,6,0,0,1,NA,NA,NA,1
FAM241A,4,0,0,1,NA,NA,NA,1
FAM32A,2,0,0,1,NA,NA,NA,1
FAM43A,3,0,0,1,NA,NA,NA,1
FAM50B,2,0,0,1,NA,NA,NA,1
FAM53C,2,0,0,1,NA,NA,NA,1
FAM76A,3,0,0,1,NA,NA,NA,1
FAM76B,2,0,0,1,NA,NA,NA,1
FAM89A,2,0,0,1,NA,NA,NA,1
FAM8A1,4,0,0,1,NA,NA,NA,1
FAM91A1,2,0,0,1,NA,NA,NA,1
FAM98B,4,0,0,1,NA,NA,NA,1
FANCA,2,0,0,1,NA,NA,NA,1
FANCC,2,0,0,1,NA,NA,NA,1
FANCI,2,0,0,1,NA,NA,NA,1
FANCM,2,0,0,1,NA,NA,NA,1
FAR1,7,0,0,1,NA,NA,NA,1
FAR2,2,0,0,1,NA,NA,NA,1
FARP1,3,0,0,1,NA,NA,NA,1
FARSB,3,0,0,1,NA,NA,NA,1
FAS,2,0,0,1,NA,NA,NA,1
FASN,2,0,0,1,NA,NA,NA,1
FASTKD2,6,0,0,1,NA,NA,NA,1
FBH1,2,0,0,1,NA,NA,NA,1
FBLIM1,4,0,0,1,NA,NA,NA,1
FBLN5,2,0,0,1,NA,NA,NA,1
FBN1,4,0,0,1,NA,NA,NA,1
FBN2,2,0,0,1,NA,NA,NA,1
FBRS,2,0,0,1,NA,NA,NA,1
FBRSL1,2,0,0,1,NA,NA,NA,1
FBXL13,4,0,0,1,NA,NA,NA,1
FBXL17,3,0,0,1,NA,NA,NA,1
FBXL18,2,0,0,1,NA,NA,NA,1
FBXL2,2,0,0,1,NA,NA,NA,1
FBXL20,2,0,0,1,NA,NA,NA,1
FBXL3,3,0,0,1,NA,NA,NA,1
FBXL4,2,0,0,1,NA,NA,NA,1
FBXL5,2,0,0,1,NA,NA,NA,1
FBXO11,3,0,0,1,NA,NA,NA,1
